ID,NAME,RATING,PHONENUMBER,NO_OF_REVIEWS,ADDRESS
1445980004439,S@&9@k Gr!ll ,4.5,(310) 657-8272,132,"8702 W P!co Blvd, Lo$ A&93l3$, CA 90035"
1445980004440,S@&r@ku ,4.0,(415) 771-0803,969,"704 Sutt3r St, S@& Fr@&c!$co, CA 94109"
1445980004441,S@&t@ F3 Tr@!l3r ,4.0,(608) 831-8209,2,"6408 C3&tury Av3, M@d!$o&, WI 53562"
1445980004442,S@&t@ Mo&!c@ F@rm3r�۪$ M@rk3t ,4.0,1445980000000,60,"P!co Blvd @&d Clov3rf!3ld Blvd, S@&t@ Mo&!c@, CA 90405"
1445980004443,S@&t@ Mo&!c@ F@rm3r$ M@rk3t ,4.0,(310) 458-8712,69,"Ar!zo&@ Av3 & 3rd St, S@&t@ Mo&!c@, CA 90401"
1445980004444,S@&t@ Mo&!c@ F@rm3r$ M@rk3t ,4.0,(310) 458-8712,223,"2640 M@!& St, S@&t@ Mo&!c@, CA 90405"
1445980004445,S@&t@ Mo&!c@ F@rm3r$ M@rk3t ,4.5,(310) 458-8712,192,"Ar!zo&@ Av3 & 2&d St, S@&t@ Mo&!c@, CA 90401"
1445980004446,S@&toro�۪$ Subm@r!&3 S@&dw!ch ,4.0,(818) 848-8888,316,"1423 W Burb@&k Blvd, Burb@&k, CA 91506"
1445980004447,S@&touk@ R@m3& ,4.5,(310) 391-1101,1864,"3760 S C3&t!&3l@ Av3, Lo$ A&93l3$, CA 90066"
1445980004448,S@&tullo�۪$ E@t3ry ,3.5,(773) 227-7960,452,"1943 W North Av3, Ch!c@9o, IL 60622"
1445980004449,S@&z@b Th@! ,3.5,(323) 876-5959,94,"7363 Su&$3t Blvd, Lo$ A&93l3$, CA 90046"
1445980004450,S@por! Tr@ttor!@ ,4.5,(312) 967-9358,1299,"2701 N H@l$t3d St, Ch!c@9o, IL 60614"
1445980004451,S@pp Coff33 Shop ,4.5,(323) 665-1035,545,"5183 Hollywood Blvd, Lo$ A&93l3$, CA 90027"
1445980004452,S@pporo ,3.0,(212) 869-8972,724,"152 W 49th St, N3w York, NY 10019"
1445980004453,S@r@ L.'$ r3v!3w of M!$$!o& Str33t Oy$t3r B@,4.0,(415) 621-6987,268,"2282 M!$$!o& St, S@& Fr@&c!$co, CA 94110"
1445980004454,S@r@b3th�۪$,3.5,(212) 826-5959,980,"40 C3&tr@l P@rk S, N3w York, NY 10019"
1445980004455,S@r@h F.'$ r3v!3w of Cro$$ro@d$ Tr@d!&9 Co,3.5,(773) 227-5300,108,"1519 N M!lw@uk33 Av3, Ch!c@9o, IL 60622"
1445980004456,S@r@h L.'$ r3v!3w of R@v3&$wood Ev3&t C3&t3,4.0,(773) 388-2170,50,"4011 N R@v3&$wood Av3, Ch!c@9o, IL 60613"
1445980004457,S@rd!&3 ,4.0,(608) 441-1600,259,"617 W!ll!@m$o& St, M@d!$o&, WI 53703"
1445980004458,S@rku J@p@& ,,(773) 735-3397,0,"Ford C!ty Food Ct, Ch!c@9o, IL"
1445980004459,S@rku J@p@& ,4.0,(608) 833-8808,9,"111 W Tow&3 M@ll, M@d!$o&, WI 53719"
1445980004460,S@rku J@p@& ,3.0,(608) 836-0818,2,"108 W Tow&3 M@ll, M@d!$o&, WI 53719"
1445980004461,S@ru Su$h! B@r ,4.5,(415) 400-4510,510,"3856 24th St, S@& Fr@&c!$co, CA 94114"
1445980004462,S@$ch@ D.'$ r3v!3w of B3rl!& Currywur$,4.0,(323) 663-1989,509,"3827 W Su&$3t Blvd, Lo$ A&93l3$, CA 90026"
1445980004463,S@t3ll!t3 R3publ!c ,4.0,(215) 964-3548,2,"601 22&d St, S@& Fr@&c!$co, CA 94107"
1445980004464,S@turd@y$ Off Th3 405 ,4.5,(310) 440-7300,40,"1200 G3tty C3&t3r Dr, Lo$ A&93l3$, CA 90049"
1445980004465,S@uc3 ,3.5,(415) 252-1369,1035,"131 Gou9h St, S@& Fr@&c!$co, CA 94102"
1445980004466,S@uc3 ,4.0,(415) 397-8800,364,"56 B3ld3& Pl, S@& Fr@&c!$co, CA 94104"
1445980004467,S@uc3y Alcohol D3l!v3ry ,4.0,(424) 320-3477,17,"W3$t Hollywood, CA 90038"
1445980004468,S@ucy D3$!9& ,5.0,(650) 218-5113,3,"M!llbr@3, CA 94030"
1445980004469,S@ucy Pork@ ,4.5,(312) 662-1351,356,"400 S F!&@&c!@l Pl, Ch!c@9o, IL 60605"
1445980004470,S@ucy Pork@ ,4.5,(312) 662-1351,355,"400 S F!&@&c!@l Pl, Ch!c@9o, IL 60605"
1445980004471,S@wt3ll3 J@p@&tow& ,4.5,1445980000000,30,"S@wt3ll3 Blvd, Lo$ A&93l3$, CA 90025"
1445980004472,S@y@t Nov@ ,3.5,(312) 644-9159,284,"157 E Oh!o St, Ch!c@9o, IL 60611"
1445980004473,Schm!dt�۪$ ,4.0,(415) 401-0200,498,"2400 Fol$om St, S@& Fr@&c!$co, CA 94110"
1445980004474,Sch&3!d�۪$ Sport$ B@r & Gr!ll ,4.0,(608) 271-3644,2,"2952 F!$h H@tch3ry Rd, F!tchbur9, WI 53713"
1445980004475,School Grou&d$ C@f3 ,4.5,(608) 228-9488,25,"4691 Cou&ty Hwy N, Cott@93 Grov3, WI 53527"
1445980004476,Schub@$ ,4.0,(773) 525-2508,318,"3159 N Southport Av3, Ch!c@9o, IL 60657"
1445980004477,Schwo39l3r P@rk Tow&3 L@&3$ ,4.0,(608) 833-7272,16,"444 Gr@&d C@&yo& Dr, M@d!$o&, WI 53719"
1445980004478,Scoffl@w ,4.5,(773) 252-9700,458,"3201 W Arm!t@93 Av3, Ch!c@9o, IL 60647"
1445980004479,Scom@�۪$ Of S@u$@l!to ,3.5,(415) 332-9551,498,"588 Br!d93w@y, S@u$@l!to, CA 94965"
1445980004480,Scom@�۪$ R3$t@ur@&t ,4.0,(415) 771-4383,2191,"P!3r 47, S@& Fr@&c!$co, CA 94133"
1445980004481,Sco&3 C!ty ,4.5,(773) 904-8722,49,"1632 W D!v!$!o& St, Ch!c@9o, IL 60622"
1445980004482,Sco&3 C!ty ,4.5,(773) 904-8722,49,"1632 W D!v!$!o& St, Ch!c@9o, IL 60622"
1445980004483,Scotl@&d Y@rd ,4.5,(415) 872-6853,35,"3232 Scott St, S@& Fr@&c!$co, CA 94123"
1445980004484,Scott R.'$ r3v!3w of Bul9o9! & K!mch! Str33t C@r,3.5,1445980000000,31,"49th St @&d 6th Av3, N3w York, NY 10020"
1445980004485,Scott�۪$ S3@food Gr!ll & B@r ,3.5,(510) 444-3456,598,"2 Bro@dw@y, O@kl@&d, CA 94607"
1445980004486,S3�۪&$3 A$!@& Cu!$!&3 ,3.5,(773) 944-9988,18,"5701 N Cl@rk St, Ch!c@9o, IL 60660"
1445980004487,S3@ Dr@9o& Ch!&3$3 R3$t@ur@&t ,4.0,(213) 382-9993,195,"101 S V3rmo&t Av3., Lo$ A&93l3$, CA 90004"
1445980004488,S3@food Expr3$$ ,4.5,(213) 483-2122,91,"2122 B3v3rly Blvd, Lo$ A&93l3$, CA 90057"
1445980004489,S3@food P3ddl3r ,3.5,(415) 332-1492,187,"303 Joh&$o& St, S@u$@l!to, CA 94965"
1445980004490,S3@mor3�۪$ ,4.0,(212) 730-6005,155,"390 Broom3 St, N3w York, NY 10013"
1445980004491,S3@m$tr3$$ ,4.0,(212) 288-8033,87,"339 E 75th St, N3w York, NY 10021"
1445980004492,S3@r$ ,2.5,(818) 559-6600,46,"111 E M@9&ol!@ Blvd, Burb@&k, CA 91502"
1445980004493,S3@$@lt F!$h Gr!ll ,4.0,(213) 243-5700,354,"812 W 7th St, Lo$ A&93l3$, CA 90017"
1445980004494,S3@$o&3d V39@& ,4.5,(212) 222-0092,248,"55 St N!chol@$ Av3, N3w York, NY 10026"
1445980004495,S39o3 P@rk ,,1445980000000,0,"502 S S39o3 Rd, M@d!$o&, WI 53711"
1445980004496,S3l Rro$3 ,4.0,(212) 226-2510,153,"1 D3l@&c3y St, N3w York, NY 10002"
1445980004497,S3l3ct Cut St3@k Hou$3 ,3.5,(773) 244-1500,166,"2808 N H@l$t3d St, Ch!c@9o, IL 60657"
1445980004498,S3l3ct!v3 Cl3@&3r$ ,3.5,(818) 994-2386,11,"15705 V@&ow3& St, V@& Nuy$, CA 91406"
1445980004499,S3m$om ,4.5,(212) 979-2363,57,"2 A$tor Pl, N3w York, NY 10003"
1445980004500,S3&or P3pp3r$ ,3.0,(608) 835-7930,15,"108 J@&3$v!ll3 St, Or39o&, WI 53575"
1445980004501,S3o&9bukdo&9 ,4.0,(213) 738-8977,803,"3303 W 6th St, Lo$ A&93l3$, CA 90020"
1445980004502,S3̱or P@& ,4.0,(773) 227-1020,304,"4612 W Full3rto& Av3, Ch!c@9o, IL 60639"
1445980004503,S3̱or P@& C@f̩ ,4.5,(773) 227-9601,117,"2615 W North Av3, Ch!c@9o, IL 60647"
1445980004504,S3̱or S!$!9 ,4.0,(855) 747-4455,979,"S@& Fr@&c!$co, CA 94115"
1445980004505,S3oul G@rd3& R3$t@ur@&t ,4.0,(213) 386-8477,377,"1833 W Olymp!c Blvd, Lo$ A&93l3$, CA 90006"
1445980004506,S3oul Hou$3 of Tofu ,3.5,(310) 444-9988,489,"2101 S@wt3ll3 Blvd, Lo$ A&93l3$, CA 90025"
1445980004507,S3oul L33 Kor3@& B@rb3cu3 ,3.0,(917) 727-2169,23,"1107 Bro@dw@y, N3w York, NY 10035"
1445980004508,S3oul S@u$@93 L!ttl3 Tokyo ,4.0,(213) 935-8677,71,"236 S Lo$ A&93l3$ St, Lo$ A&93l3$, CA 90012"
1445980004509,S3oulful Kor3@& Fr!3d Ch!ck3& ,3.5,(650) 333-6052,25,"107 S L!&d3& Av3, South S@& Fr@&c!$co, CA 94080"
1445980004510,S3oulful Kor3@& Fr!3d Ch!ck3& ,3.5,(650) 333-6052,25,"107 S L!&d3& Av3, South S@& Fr@&c!$co, CA 94080"
1445980004511,S3phor@ ,4.0,(310) 395-3460,144,"1244 3rd St, S@&t@ Mo&!c@, CA 90401"
1445980004512,S3quoy@ Commo&$ ,5.0,(608) 441-9999,1,"515 S M!dv@l3 Blvd, M@d!$o&, WI 53711"
1445980004513,S3r33�۪$ Coff33 Shop ,4.5,(213) 747-8233,37,"2800 S Gr@&d Av3, Lo$ A&93l3$, CA 90007"
1445980004514,S3r9!mmo S@lum3r!@ ,4.5,(212) 967-4212,377,"456 9th Av3, N3w York, NY 10018"
1445980004515,S3rp3&t!&3 ,4.0,(415) 252-2000,1178,"2495 3rd St, S@& Fr@&c!$co, CA 94107"
1445980004516,S3rp3&t!&3 ,4.0,(415) 252-2000,1178,"2495 3rd St, S@& Fr@&c!$co, CA 94107"
1445980004517,S3rrv ,5.0,(608) 233-4438,3,"2701 Mo&ro3 St, M@d!$o&, WI 53711"
1445980004518,S3t L.E.S. ,4.5,(212) 982-8225,41,"127 Ludlow St, N3w York, NY 10002"
1445980004519,S3v3& B@r & Gr!ll ,3.5,(212) 967-1919,100,"350 7th Av3, N3w York, NY 10001"
1445980004520,S3v3& O& St@t3 ,4.0,(312) 781-2955,79,"111 N St@t3 St, Ch!c@9o, IL 60686"
1445980004521,S3x O& th3 T@bl3 ,4.0,(212) 358-7679,23,"306 W 51$t St, N3w York, NY 10019"
1445980004522,SF Fl3@ M@rk3t ,4.0,(415) 760-7211,4,"1166 Sh@ft3r Av3, S@& Fr@&c!$co, CA 94124"
1445980004523,SF Foll!3$ ,4.0,(800) 838-3006,15,"855 Bu$h St, S@& Fr@&c!$co, CA 94108"
1445980004524,SF Ro@d$!d3 S3rv!c3 ,4.5,(415) 636-6797,10,"6335 3rd St, S@& Fr@&c!$co, CA 94124"
1445980004525,Sh@bu Hy@&9 ,4.0,(213) 384-5464,106,"3807 W!l$h!r3 Blvd, Lo$ A&93l3$, CA 90010"
1445980004526,Sh@bu$3& R3$t@ur@&t ,3.5,(415) 440-0466,395,"1726 Buch@&@& St, S@& Fr@&c!$co, CA 94115"
1445980004527,"Sh@d3, I&c. ",4.0,(415) 487-1100,10,"111 Rhod3 I$l@&d St, S@& Fr@&c!$co, CA 94103"
1445980004528,Sh@d3$ of T!ff@&y ,5.0,(415) 345-8529,2,"S@& Fr@&c!$co, CA 94133"
1445980004529,Sh@dm@& I&d!@& R3$t@ur@&t ,3.5,(201) 200-0333,97,"293 1/2 Grov3 St, J3r$3y C!ty, NJ 07302"
1445980004530,Sh@3v & Fl3!$chm@& LLP ,5.0,(646) 722-8649,2,"1430 Bro@dw@y, Su!t3 1802, N3w York, NY 10018"
1445980004531,Sh@h T@j ,3.0,(201) 435-4900,29,"287 Grov3 St, J3r$3y C!ty, NJ 07302"
1445980004532,Sh@k3 Sh@ck ,4.0,(646) 545-4600,646,"215 Murr@y St, N3w York, NY 10282"
1445980004533,Sh@k3 Sh@ck ,4.0,(646) 435-0136,2229,"691 8th Av3, N3w York, NY 10036"
1445980004534,Sh@llot$ B!$tro ,3.0,(847) 677-3463,47,"7016 C@rp3&t3r Rd, Skok!3, IL 60076"
1445980004535,Sh@m!&o�۪$ P!zz@ ,2.0,(773) 509-0939,1,"2800 W Irv!&9 P@rk Rd, Ch!c@9o, IL 60618"
1445980004536,Sh@mrock B@r & Gr!ll3 ,5.0,(608) 255-5029,8,"117 W M@!& St, M@d!$o&, WI 53703"
1445980004537,Sh@& R3$t@ur@&t ,4.0,(773) 769-4961,169,"5060 N Sh3r!d@& Rd, Ch!c@9o, IL 60640"
1445980004538,Sh@&9h@! A$!@& M@&or ,4.0,(212) 766-6311,678,"21 Mott St, N3w York, NY 10013"
1445980004539,Sh@&9h@! Dumpl!&9 K!&9 ,3.5,(415) 387-2088,1879,"3319 B@lbo@ St, S@& Fr@&c!$co, CA 94121"
1445980004540,Sh@rk$T33th ,5.0,1445980000000,5,"Lo$ A&93l3$, CA 90029"
1445980004541,Sh@w@rm@ G@rd3& ,4.0,(773) 904-8897,101,"1951 W D!v!$!o& St, Ch!c@9o, IL 60622"
1445980004542,Sh3f@ ,5.0,(323) 592-3100,15,"7275 M3lro$3 Av3, Lo$ A&93l3$, CA 90046"
1445980004543,Sh3k@rch! R3$t@ur@&t ,4.0,(213) 892-8535,140,"914 S H!ll St, Lo$ A&93l3$, CA 90015"
1445980004544,Sh3lly�۪$ Fr33z3 ,3.5,(773) 271-2783,42,"5119 N L!&col& Av3, Ch!c@9o, IL 60686"
1445980004545,Sh3lly�۪$ Fr33z3 ,3.5,(773) 271-2783,42,"5119 N L!&col& Av3, Ch!c@9o, IL 60686"
1445980004546,Sh3&@&!9@&$ Ir!$h Pub & Gr!ll3 ,3.0,(562) 437-3734,173,"423 Shor3l!&3 V!ll@93 Dr, Lo&9 B3@ch, CA 90802"
1445980004547,Sh3rw!&,,(608) 274-1575,0,"1009 Appl39@t3 Rd, M@d!$o&, WI 53713"
1445980004548,Sh!do ,4.0,(415) 872-7187,18,"1655 M@rk3t St, S@& Fr@&c!$co, CA 94103"
1445980004549,Sh!&,4.0,(213) 687-7108,1518,"132 S C3&tr@l Av3, Lo$ A&93l3$, CA 90012"
1445980004550,Sh!& R@m3& ,4.0,(323) 874-4692,216,"1655 N L@ Br3@ Av3, Lo$ A&93l3$, CA 90028"
1445980004551,Sh!&t@ro J@p@&3$3 R3$t@ur@&t ,4.0,(323) 882-6524,349,"1900 N H!9hl@&d Av3, Lo$ A&93l3$, CA 90068"
1445980004552,Sh!r@z R3$t@ur@&t ,3.5,(818) 789-7788,139,"15472 V3&tur@ Blvd, Sh3rm@& O@k$, CA 91403"
1445980004553,Sh!z3& V39@& Su$h! B@r & Iz@k@y@ ,4.5,(415) 678-5767,270,"370 14th St, S@& Fr@&c!$co, CA 94103"
1445980004554,$hob@ d.'$ r3v!3w of Ott!m!$t@ E&ot3c@,3.5,(415) 674-8400,392,"1838 U&!o& St, S@& Fr@&c!$co, CA 94123"
1445980004555,Shochu & T@p@$ ,3.5,(212) 715-0770,25,"247 E 50th St, N3w York, NY 10022"
1445980004556,Shoj!& Dow&tow& ,4.5,(213) 617-0305,1104,"333 S Al@m3d@ St, Lo$ A&93l3$, CA 90013"
1445980004557,Shoj!& Dow&tow& ,4.5,(213) 617-0305,1093,"333 S Al@m3d@ St, Lo$ A&93l3$, CA 90013"
1445980004558,Short St@ck E@t3ry ,4.0,(608) 709-5569,155,"301 W Joh&$o& St, M@d!$o&, WI 53703"
1445980004559,ShortC@k3$ ,5.0,(978) 436-1932,3,"M!ddl3to&, MA 01949"
1445980004560,Shorty�۪$ ,4.0,(212) 967-3055,451,"576 9th Av3, N3w York, NY 10036"
1445980004561,Shorty�۪$ ,4.0,(212) 348-2300,69,"1678 1$t Av3, N3w York, NY 10128"
1445980004562,Show Do9$ ,4.0,(415) 558-9560,675,"1020 M@rk3t St, S@& Fr@&c!$co, CA 94102"
1445980004563,Shu J!@o Fu Zhou Cu!$!&3 R3$t@ur@&t ,4.5,(212) 625-2532,198,"118 Eldr!d93 St, N3w York, NY 10002"
1445980004564,SIAM ,3.5,(847) 332-2302,112,"503 M@!& St, Ev@&$to&, IL 60202"
1445980004565,S!d3Door ,4.0,(312) 787-6768,252,"100 E O&t@r!o St, Ch!c@9o, IL 60611"
1445980004566,S!d3Door ,4.0,(312) 787-6768,253,"100 E O&t@r!o St, Ch!c@9o, IL 60611"
1445980004567,S!d3w@lk Gr!ll ,4.0,(323) 669-3354,413,"1727 N V3rmo&t Av3, Lo$ A&93l3$, CA 90027"
1445980004568,S!99y�۪$ Good Food ,4.5,(212) 226-5775,308,"292 El!z@b3th St, N3w York, NY 10012"
1445980004569,S!9&@tur3 Lou&93 ,5.0,(608) 285-8000,1,"22 S C@rroll St, M@d!$o&, WI 53703"
1445980004570,S!ll! Kor! ,5.0,(773) 384-5352,15,"2053 W D!v!$!o& St, Ch!c@9o, IL 60622"
1445980004571,S!lv3r E@9l3 B@r & Gr!ll ,3.5,(608) 222-2843,18,"5805 Mo&o&@ Dr, Mo&o&@, WI 53716"
1445980004572,S!lv3r M!&3 Sub$ ,3.0,(608) 298-9500,29,"2601 W B3ltl!&3 Hwy, M@d!$o&, WI 53713"
1445980004573,S!lv3r M!&3 Sub$ ,2.5,(608) 286-1000,7,"311 N Fr@&c3$ St, M@d!$o&, WI 53703"
1445980004574,S!lv3rl@k3 R@m3& ,4.0,(323) 660-8100,1256,"2927 W Su&$3t Blvd, Lo$ A&93l3$, CA 90026"
1445980004575,S!mo&3 G.'$ r3v!3w of W3$t R!v3r C@f,4.0,(773) 866-2133,109,"4400 N K3dz!3 Av3, Ch!c@9o, IL 60625"
1445980004576,S!mp@&9 A$!@ ,4.0,(310) 815-9075,803,"10433 N@t!o&@l Blvd, Lo$ A&93l3$, CA 90034"
1445980004577,S!mpl3th!&9$ ,4.0,(323) 592-3390,704,"8310 W 3rd St, Lo$ A&93l3$, CA 90048"
1445980004578,S!&9l3$ J@&!c3 M P$yd ,,(608) 265-3341,0,"621 Sc!3&c3 Dr, M@d!$o&, WI 53711"
1445980004579,S!&&3r$ @&d S@!&t$ D3$$3rt$ ,4.5,(310) 970-2332,236,"2547 L!&col& Blvd, V3&!c3, CA 90291"
1445980004580,S!r! Th@! ,4.0,(212) 245-4601,94,"641 10th Av3, N3w York, NY 10036"
1445980004581,S!t3 & Sou&d ,,1445980000000,0,"2125 N. M!lw@uk33, Ch!c@9o, IL 60647"
1445980004582,S!xth St T@v3r& ,4.0,(213) 614-1900,392,"630 W 6th St, Lo$ A&93l3$, CA 90017"
1445980004583,S!zzl!&9 Hut ,5.0,(608) 846-2259,3,"404 N M@!& St, D3For3$t, WI 53532"
1445980004584,Sk!&&y�۪$ Lou&93 ,3.5,(818) 763-6581,254,"4923 L@&k3r$h!m Blvd, North Hollywood, CA 91601"
1445980004585,Skool ,4.0,(415) 255-8800,1054,"1725 Al@m3d@ St, S@& Fr@&c!$co, CA 94103"
1445980004586,Sky,4.0,(312) 939-3340,28,"105 W V@& Bur3& St, Ch!c@9o, IL 60605"
1445980004587,Sky Room ,2.5,(212) 380-1195,466,"330 W 40th St, N3w York, NY 10018"
1445980004588,Sky�۪$ Gourm3t T@co$ ,4.0,(323) 932-6253,680,"5408 W P!co Blvd, Lo$ A&93l3$, CA 90019"
1445980004589,Skyl@rk ,3.0,(415) 621-9294,412,"3089 16th St, S@& Fr@&c!$co, CA 94103"
1445980004590,Sky&&y K!tch3& ,4.0,(818) 985-8900,205,"5166 L@&k3r$h!m Blvd, North Hollywood, CA 91601"
1445980004591,Sl@&9!&9 Cor3@ ,4.5,(818) 935-8525,86,"Lo$ A&93l3$, CA 91607"
1445980004592,Sl@t3 B@r ,4.0,(415) 558-8521,82,"2925 16th St, S@& Fr@&c!$co, CA 94103"
1445980004593,Sl!c3 Hou$3 ,4.0,(415) 872-9680,82,"680 2&d St, S@& Fr@&c!$co, CA 94107"
1445980004594,Sl!c3�۪$ B@r & Gr!ll ,4.0,(608) 243-6925,9,"2417 P3&&$ylv@&!@ Av3, M@d!$o&, WI 53704"
1445980004595,Sl!d3r�۪$ ,3.0,(415) 431-3288,177,"449 C@$tro St, S@& Fr@&c!$co, CA 94114"
1445980004596,"$l!m ..'$ r3v!3w of Hot ""G"" Do",4.0,(773) 209-3360,112,"5009 N Cl@rk St, Ch!c@9o, IL 60640"
1445980004597,Slow F!$h ,4.0,(323) 930-0170,323,"5406 W!l$h!r3 Blvd, Lo$ A&93l3$, CA 90036"
1445980004598,SLS Hot3l @t B3v3rly H!ll$ ,3.5,(310) 247-0400,566,"465 S L@ C!3&39@ Blvd, Lo$ A&93l3$, CA 90048"
1445980004599,Slurp!&�۪ R@m3& B@r ,4.5,(213) 388-8607,368,"3500 W 8th St, Lo$ A&93l3$, CA 90005"
1445980004600,Sm@ll Ch3v@l ,4.0,1445980000000,110,"1732 N M!lw@uk33 Av3, Ch!c@9o, IL 60647"
1445980004601,Sm@ll P3@c3 Soup & Smooth!3 ,4.5,(212) 279-5444,45,"316 5th Av3, N3w York, NY 10001"
1445980004602,Sm@rt Motor$ Toyot@ Sc!o& ,4.0,(608) 275-7808,26,"5901 Od@&@ Rd, M@d!$o&, WI 53719"
1445980004603,Sm@rt St@rt Mo&t3$$or! ,5.0,(818) 769-0244,4,"6000 E&$!9& Av3, North Hollywood, CA 91606"
1445980004604,Sm!l3$ C@f3 USC ,4.5,1445980000000,20,"844 W 32&d St, Lo$ A&93l3$, CA 90007"
1445980004605,Sm!th @&d M!ll$ ,4.0,(212) 226-2515,212,"71 N Moor3 St, N3w York, NY 10013"
1445980004606,Sm!thf!3ld ,4.0,(212) 929-9677,276,"138 W 25th St, N3w York, NY 10001"
1445980004607,Smok3�۪$ Pout!&3r!3 ,4.5,(323) 745-0267,94,"1552 N C@hu3&9@ Blvd, Lo$ A&93l3$, CA 90028"
1445980004608,Smoky Jo&�۪$ #1 BBQ ,4.0,(608) 249-7427,158,"2310 P@ck3r$ Av3, M@d!$o&, WI 53704"
1445980004609,Smoky�۪$ St3@khou$3 ,3.0,(608) 233-2120,45,"3005 U&!v Av, M@d!$o&, WI 53705"
1445980004610,Smoqu3 BBQ ,4.5,(773) 545-7427,3044,"3800 N Pul@$k! Rd, Ch!c@9o, IL 60641"
1445980004611,Smoqu3 BBQ ,4.5,(773) 545-7427,3046,"3800 N Pul@$k! Rd, Ch!c@9o, IL 60641"
1445980004612,S&oc!3ty Urb@& E@t3ry ,4.5,(213) 265-7879,151,"330 E 2&d St, Lo$ A&93l3$, CA 90012"
1445980004613,S&ow G@rd3& ,3.0,(415) 982-3815,89,"712 Gr@&t Av3, S@& Fr@&c!$co, CA 94108"
1445980004614,So,4.5,(212) 334-0161,25,"410 W Bro@dw@y, N3w York, NY 10012"
1445980004615,SO ,4.0,(415) 552-7676,1336,"1010 Bry@&t St, S@& Fr@&c!$co, CA 94103"
1445980004616,So@p Box Cl3@&3r$ ,4.5,(415) 386-8479,179,"3526 G3@ry Blvd, S@& Fr@&c!$co, CA 94118"
1445980004617,SoC@l S3lf Stor@93 ,5.0,(323) 992-4197,93,"5900 Hollywood Blvd, Lo$ A&93l3$, CA 90028"
1445980004618,Soc!@l K!tch3& & Br3w3ry ,3.5,(415) 681-0330,691,"1326 9th Av3, S@& Fr@&c!$co, CA 94122"
1445980004619,Soc!3ty For th3 Study of R3product!o& ,,(608) 256-2777,0,"1619 Mo&ro3 St, M@d!$o&, WI 53711"
1445980004620,SoCo ,4.0,(718) 783-1936,1100,"509 Myrtl3 Av3, Brookly&, NY 11205"
1445980004621,Sod@ Pop�۪$ ,4.5,(310) 967-0119,393,"349 N L@ C!3&39@ Blvd, Lo$ A&93l3$, CA 90048"
1445980004622,Sof! R3$t@ur@&t ,4.0,(312) 753-5504,143,"616 S D3@rbor& St, Ch!c@9o, IL 60605"
1445980004623,Sofr@ F@m!ly B!$tro ,4.0,(608) 836-6614,72,"7457 Elmwood Av3, M!ddl3to&, WI 53562"
1445980004624,So9@ Sh@bu Sh@bu ,3.5,(608) 819-6780,34,"508 St@t3 St, M@d!$o&, WI 53703"
1445980004625,SoHo Gourm3t Cu!$!&3$ ,3.5,(608) 556-7738,21,"768 St@t3 St., M@d!$o&, WI 53703"
1445980004626,Soho T@co Gourm3t T@co C@t3r!&9 ,5.0,(714) 793-9392,8,"453 S Spr!&9 St, Lo$ A&93l3$, CA 90013"
1445980004627,Soju H@u$ ,4.0,(212) 213-2177,162,"315 5th Av3, N3w York, NY 10016"
1445980004628,Sol Azt3c@ Fu$!o& Gr!ll ,3.5,(608) 561-8211,7,"1821 S P@rk St, M@d!$o&, WI 53713"
1445980004629,Sol�۪$ O& th3 Squ@r3 ,3.5,(608) 251-0116,62,"117 E M!ffl!& St, M@d!$o&, WI 53703"
1445980004630,Sol@ ,4.0,(773) 327-3868,814,"3868 N L!&col& Av3, Ch!c@9o, IL 60613"
1445980004631,Sol@r d3 C@hu3&9@ ,3.0,(323) 467-7510,502,"1847 N C@hu3&9@ Blvd, Lo$ A&93l3$, CA 90028"
1445980004632,Sol3!l D.'$ r3v!3w of M! Pu3bl!to S@& Ju@& R3$t@ur@&,4.0,(310) 221-7717,16,"1341 N. W!lm!&9to&, W!lm!&9to&, CA 90744"
1445980004633,Som@ Ch!ck3& ,3.5,(415) 222-9911,64,"101 Sp3@r St, S@& Fr@&c!$co, CA 94105"
1445980004634,SOMA E@t$ ,4.0,(415) 543-7662,146,"186 2&d St, S@& Fr@&c!$co, CA 94105"
1445980004635,SoM@ StrE@t Food P@rk ,4.5,(925) 408-1655,642,"428 11th St, S@& Fr@&c!$co, CA 94103"
1445980004636,Som3th!&�۪ Sw33t Do&ut$ ,4.5,(773) 237-7588,143,"5112 W Full3rto& Av3, Ch!c@9o, IL 60639"
1445980004637,So& of @ Gu& ,4.0,(323) 782-9033,1209,"8370 W 3rd St, Lo$ A&93l3$, CA 90048"
1445980004638,So&9 E N@pul3 ,5.0,(212) 533-1242,86,"146 W Hou$to& St, N3w York, NY 10012"
1445980004639,So&!c ,2.5,(608) 831-2633,25,"6413 U&!v3r$!ty Av3, M!ddl3to&, WI 53562"
1445980004640,So&&y�۪$ ,4.5,(608) 873-4422,4,"151 E M@!& St, Stou9hto&, WI 53589"
1445980004641,So&o Wood F!r3d ,4.0,(312) 255-1122,187,"1582 N Clybour& Av3, Ch!c@9o, IL 60642"
1445980004642,So&$ & D@u9ht3r$ ,4.0,(415) 391-8311,492,"708 Bu$h St, S@& Fr@&c!$co, CA 94108"
1445980004643,Soot Bull J33p ,4.0,(213) 387-3865,721,"3136 W 8th St, Lo$ A&93l3$, CA 90005"
1445980004644,Soowo& G@lb! KBBQ R3$t@ur@&t ,4.5,(213) 365-9292,1820,"856 S V3rmo&t Av3, Lo$ A&93l3$, CA 90005"
